;identifiant_station;nom_station;station_en_fonctionnement;capacité_de_la_station;nombre_bornettes_libres;nombre_total_vélos_disponibles;vélos_mécaniques_disponibles;vélos_électriques_disponibles;borne_de_paiement_disponible;retour_vélib_possible;actualisation_de_la_donnée;coordonnées;commune;code_insee;departement;localisation
470;1120;Lavandieres Sainte Opportune - Rivoli;True;27;22;4;4;0;True;True;2025-06-03 12:56:17+00:00;48.859279702476, 2.3466217517853;Paris;75056;Paris;10 Rue des Lavandières Sainte-Opportune, 75001 Paris, France
471;14112;Méchain - Faubourg Saint-Jacques;True;16;13;2;0;2;True;True;2025-06-03 12:58:07+00:00;48.83586772099485, 2.33798034198275;Paris;75056;Paris;24 Rue Méchain, 75014 Paris, France
472;47004;Stade Auguste Delaune;True;21;0;21;19;2;True;True;2025-06-03 12:55:07+00:00;48.80896378683884, 2.4345204234123234;Maisons-Alfort;94046;Val-De-Marne;147 Avenue du Général Leclerc, 94700 Maisons-Alfort, France
473;9026;Jean-Baptiste Pigalle - La Bruyere;True;17;17;0;0;0;True;True;2025-06-03 12:58:50+00:00;48.87939826447722, 2.333709173337285;Paris;75056;Paris;28 Rue Jean-Baptiste Pigalle, 75009 Paris, France
474;21001;Transvaal - Charles de Gaulle;True;27;7;19;18;1;True;True;2025-06-03 12:57:37+00:00;48.848280403628806, 2.2373420120857195;Boulogne-Billancourt;92012;Hauts-de-Seine;Tunnel Ambroise Paré, 92100 Boulogne-Billancourt, France
475;11010;Boulets - Faubourg Saint-Antoine;True;43;39;3;3;0;True;True;2025-06-03 12:55:24+00:00;48.849259262115, 2.3917546141943;Paris;75056;Paris;2 Rue des Boulets, 75011 Paris, France
476;18033;Belliard - Damrémont;True;34;33;1;1;0;True;True;2025-06-03 12:54:37+00:00;48.89669238777841, 2.338023450388167;Paris;75056;Paris;111 Rue Belliard, 75018 Paris, France
477;16122;Route de la Muette - Porte de Neuilly;True;50;41;8;4;4;True;True;2025-06-03 12:59:01+00:00;48.8798926, 2.2587671;Paris;75056;Paris;63 Boulevard du Commandant Charcot, 92200 Neuilly-sur-Seine, France
478;21310;Kléber - Gouverneur Général Eboué;True;24;2;22;22;0;True;True;2025-06-03 12:59:01+00:00;48.826885843069796, 2.2723413258790965;Issy-les-Moulineaux;92040;Hauts-de-Seine;15 Rue du Gouverneur Général Éboué, 92130 Issy-les-Moulineaux, France
479;15002;Maine - Antoine Bourdelle;True;17;15;1;0;1;True;True;2025-06-03 12:50:26+00:00;48.84308531746595, 2.320263946784738;Paris;75056;Paris;26 Avenue du Maine, 75015 Paris, France
480;23007;Président Wilson - Jean Jaures;True;27;17;10;7;3;True;True;2025-06-03 12:58:21+00:00;48.89034054052266, 2.2920683026313786;Levallois-Perret;92044;Hauts-de-Seine;22 Rue du Président Wilson, 92300 Levallois-Perret, France
481;20016;Pyrénées - Maraîchers;True;33;31;1;1;0;True;True;2025-06-03 12:55:46+00:00;48.85714001395299, 2.4043509364128113;Paris;75056;Paris;121 Rue des Pyrénées, 75020 Paris, France
482;16027;Mozart - Jasmin;True;62;59;2;2;0;True;True;2025-06-03 12:55:02+00:00;48.85286124871689, 2.268483570651513;Paris;75056;Paris;81 Avenue Mozart, 75016 Paris, France
483;32015;Gare RER de Saint-Denis;True;40;16;23;15;8;True;True;2025-06-03 12:56:53+00:00;48.93554324248177, 2.3471488058567047;Saint-Denis;93066;Seine-Saint-Denis;5 Rue Ferdinand Gambon, 93200 Saint-Denis, France
484;20116;Haies - Réunion;True;22;18;4;0;4;True;True;2025-06-03 12:52:33+00:00;48.85386896766491, 2.402426162238911;Paris;75056;Paris;53 Rue des Haies, 75020 Paris, France
485;10010;Place Jacques Bonsergent;True;33;23;9;7;2;True;True;2025-06-03 12:58:09+00:00;48.870948218595, 2.3612049221992;Paris;75056;Paris;4 Place Jacques Bonsergent, 75010 Paris, France
486;6107;Place Alphonse Deville;True;23;3;20;19;1;True;True;2025-06-03 12:58:14+00:00;48.850188262662, 2.3275961726904;Paris;75056;Paris;27 Rue du Cherche-Midi, 75006 Paris, France
487;16043;Place de Passy;True;15;13;2;0;2;True;True;2025-06-03 12:58:44+00:00;48.85780291711202, 2.277500546942199;Paris;75056;Paris;2 Place de Passy, 75016 Paris, France
488;8019;Naples - Rome;True;26;23;3;1;2;True;True;2025-06-03 12:56:17+00:00;48.879960700846226, 2.321358695626259;Paris;75056;Paris;1 Rue de Naples, 75008 Paris, France
489;16029;Maison de Radio - France;True;47;31;15;14;1;True;True;2025-06-03 12:52:38+00:00;48.85132886434057, 2.277785539627075;Paris;75056;Paris;2 Rue Gros, 75016 Paris, France
490;9017;Lallier - Trudaine;True;29;24;5;2;3;True;True;2025-06-03 12:56:25+00:00;48.88109246617963, 2.3408224806189537;Paris;75056;Paris;1 Rue Viollet-Le-Duc, 75009 Paris, France
491;20201;Eugène Reisz - Davout;True;20;19;1;1;0;True;True;2025-06-03 12:56:57+00:00;48.85631874632638, 2.410396970808506;Paris;75056;Paris;1 Rue Eugène Reisz, 75020 Paris, France
492;18008;Square Léon;True;33;31;2;1;1;True;True;2025-06-03 12:53:08+00:00;48.88667396788626, 2.353205569088459;Paris;75056;Paris;36 Rue Cavé, 75018 Paris, France
493;13046;Eugène Oudiné - Dessous Des Berges;True;44;0;43;39;4;True;True;2025-06-03 12:58:00+00:00;48.8256423, 2.3750226;Paris;75056;Paris;9 Rue Eugène Oudiné, 75013 Paris, France
494;7008;Villersexel - Saint-Germain;True;16;4;12;10;2;True;True;2025-06-03 12:51:47+00:00;48.858297001218, 2.3237934708595;Paris;75056;Paris;10 Rue de Villersexel, 75007 Paris, France
495;15003;Gare Montparnasse - Vaugirard;True;66;59;6;2;4;True;True;2025-06-03 12:55:29+00:00;48.8418071798797, 2.31951002690117;Paris;75056;Paris;14 Boulevard de Vaugirard, 75015 Paris, France
496;16112;Chernoviz - Raynouard;True;37;30;6;1;5;True;True;2025-06-03 12:56:08+00:00;48.8569864146289, 2.282173218142987;Paris;75056;Paris;1 Rue Chernoviz, 75016 Paris, France
497;4110;Neuve Saint-Pierre - Beautreillis;True;20;9;10;6;4;True;True;2025-06-03 12:59:00+00:00;48.85355351439652, 2.3639122769236565;Paris;75056;Paris;1 Rue Neuve Saint-Pierre, 75004 Paris, France
498;42703;Fontainebleau - Edmond Michelet;True;45;44;1;1;0;True;True;2025-06-03 12:56:35+00:00;48.80956436844049, 2.3626908659935;Le Kremlin-Bicêtre;94043;Val-De-Marne;95 Avenue de Fontainebleau, 94270 Le Kremlin-Bicêtre, France
499;6032;Sabot - Rennes;True;26;12;14;12;2;True;True;2025-06-03 12:58:57+00:00;48.852575112948415, 2.331552766263485;Paris;75056;Paris;10 Rue du Sabot, 75006 Paris, France
500;14030;Pernety - Raymond Losserand;True;32;30;2;0;2;True;True;2025-06-03 12:51:46+00:00;48.834254627953, 2.317609339387;Paris;75056;Paris;"59;61 bis Rue Pernety, 75014 Paris, France"
501;7020;Champ de Mars - Cler;True;40;27;12;7;5;True;True;2025-06-03 12:58:54+00:00;48.856691550115315, 2.306646779179573;Paris;75056;Paris;4 Rue du Champ de Mars, 75007 Paris, France
502;22102;Mont Valérien - Michel Salles;True;24;21;3;1;2;True;True;2025-06-03 12:55:09+00:00;48.8561915, 2.2152966;Saint-Cloud;92064;Hauts-de-Seine;36 Rue du Mont Valérien, 92210 Saint-Cloud, France
503;9101;Cadet - La Fayette;True;19;11;7;2;5;True;True;2025-06-03 12:58:37+00:00;48.875601632672, 2.3435704037547;Paris;75056;Paris;26 Rue Cadet, 75009 Paris, France
504;17022;Pereire - Place de Wagram;True;46;43;2;0;2;True;True;2025-06-03 12:57:16+00:00;48.887070607581215, 2.304111124531457;Paris;75056;Paris;67 Boulevard Pereire, 75017 Paris, France
505;18017;Caulaincourt - Place Constantin Pecqueur;True;44;39;5;0;5;True;True;2025-06-03 12:57:45+00:00;48.889677905028, 2.3381787144261;Paris;75056;Paris;Étude Constantin Pecqueur Gestion, Rue Caulaincourt, 75018 Paris, France
506;10036;Aqueduc - Villette;True;28;23;1;1;0;True;True;2025-06-03 12:56:14+00:00;48.883886063895, 2.367198803315;Paris;75056;Paris;82 Rue de l'Aqueduc, 75010 Paris, France
507;19041;Belleville - Pyrénées;True;42;38;2;1;1;True;True;2025-06-03 12:57:26+00:00;48.8741908, 2.3860039;Paris;75056;Paris;98 Rue de Belleville, 75020 Paris, France
508;23304;Mairie de Sceaux;True;33;30;2;1;1;True;True;2025-06-03 12:57:42+00:00;48.778916905132, 2.2887361764861;Sceaux;92071;Hauts-de-Seine;122 Rue Houdan, 92330 Sceaux, France
509;23903;Stade Gaston Bouillant;True;30;19;11;10;1;True;True;2025-06-03 12:57:27+00:00;48.939958667023, 2.3279571813836;Villeneuve-la-Garenne;92078;Hauts-de-Seine;79 Avenue Jean Moulin, 92390 Villeneuve-la-Garenne, France
510;6017;Sénat - Condé;True;33;10;23;18;5;True;True;2025-06-03 12:56:58+00:00;48.84954227788459, 2.337939441204071;Paris;75056;Paris;29 Rue de Condé, 75006 Paris, France
511;31704;Jeanne Hornet - Girardot;True;29;26;2;0;2;True;True;2025-06-03 12:54:38+00:00;48.873802681432146, 2.427820265293122;Bagnolet;93006;Seine-Saint-Denis;1 Rue Jeanne Hornet, 93170 Bagnolet, France
512;12161;Diderot - Reuilly;True;44;35;9;8;1;True;True;2025-06-03 12:58:12+00:00;48.847208456061, 2.3861273378134;Paris;75056;Paris;110 Boulevard Diderot, 75012 Paris, France
513;17201;Porte Maillot - Perreire;True;51;37;12;8;4;True;True;2025-06-03 12:57:06+00:00;48.878021154637, 2.2842371277102;Paris;75056;Paris;236b Boulevard Pereire, 75017 Paris, France
514;15107;Palais des Sports;True;22;4;16;16;0;True;True;2025-06-03 12:55:06+00:00;48.833468517426, 2.2858720645308;Paris;75056;Paris;44 Boulevard Victor, 75015 Paris, France
515;4013;Vieille du Temple - Francs Bourgeois;True;29;8;18;13;5;True;True;2025-06-03 12:58:57+00:00;48.858256413365815, 2.35821794718504;Paris;75056;Paris;48 Rue Vieille du Temple, 75004 Paris, France
516;11043;Place Pasdeloup;True;21;15;5;3;2;True;True;2025-06-03 12:58:20+00:00;48.862654215631, 2.3670325062844;Paris;75056;Paris;2 Rue Oberkampf, 75011 Paris, France
517;21024;Billancourt - Général Leclerc;True;22;3;19;14;5;True;True;2025-06-03 12:58:48+00:00;48.8322649, 2.2380413;Boulogne-Billancourt;92012;Hauts-de-Seine;175 Rue de Billancourt, 92100 Boulogne-Billancourt, France
518;1117;Pont Neuf - Rivoli;True;27;5;18;16;2;True;True;2025-06-03 12:59:03+00:00;48.860089892617, 2.344057559967;Paris;75056;Paris;17 Rue du Pont Neuf, 75001 Paris, France
519;10163;Gare du Nord - Demarquay;True;30;25;5;1;4;True;True;2025-06-03 12:55:10+00:00;48.881154, 2.358411;Paris;75056;Paris;17 Rue Demarquay, 75010 Paris, France
520;13103;Hôpital Pitié Salpêtrière;True;50;45;2;1;1;True;True;2025-06-03 12:58:16+00:00;48.8377016, 2.3604946;Paris;75056;Paris;95 Boulevard de l'Hôpital, 75013 Paris, France
521;2001;Greneta - Sebastopol;True;31;19;11;7;4;True;True;2025-06-03 12:57:22+00:00;48.865242333228, 2.3516669869423;Paris;75056;Paris;12 Rue Greneta, 75002 Paris, France
522;13010;Place d'Italie - Vincent Auriol;True;40;38;2;0;2;True;True;2025-06-03 12:57:50+00:00;48.831481874467, 2.3567550292319;Paris;75056;Paris;11 Place d'Italie, 75013 Paris, France
523;20019;Place du Maquis du Vercors;True;31;30;1;0;1;True;True;2025-06-03 12:51:48+00:00;48.877321579493575, 2.4083782732486725;Paris;75056;Paris;5 Rue des Glaïeuls, 75020 Paris, France
524;32603;Calmette;True;32;30;2;0;2;True;True;2025-06-03 12:49:58+00:00;48.88104925098552, 2.424993216991425;Les Lilas;93045;Seine-Saint-Denis;1 Allée du Docteur Calmette, 93260 Les Lilas, France
525;7101;Raspail - Chomel;True;49;33;14;7;7;True;True;2025-06-03 12:58:41+00:00;48.852233164303, 2.3266580700874;Paris;75056;Paris;42 Boulevard Raspail, 75007 Paris, France
526;23403;Chateau;True;22;14;7;7;0;True;True;2025-06-03 12:53:03+00:00;48.774661399959, 2.3135878035462;Bourg-la-Reine;92014;Hauts-de-Seine;2 Avenue du Château, 92340 Bourg-la-Reine, France
527;15059;Parc André Citroën;True;65;65;0;0;0;False;False;2025-06-03 12:51:03+00:00;48.840639944297, 2.2780618071556;Paris;75056;Paris;60 Rue Balard, 75015 Paris, France
528;45001;Hôtel de Ville de Champigny sur Marne;True;21;4;16;11;5;True;True;2025-06-03 12:59:00+00:00;48.813810628405, 2.5096759200096;Champigny-sur-Marne;94017;Val-De-Marne;87bis Rue Jean Jaurès, 94500 Champigny-sur-Marne, France
529;18138;Station Paris Basketball - Ney - Charles Hermite;True;20;16;3;0;3;True;True;2025-06-03 12:56:58+00:00;48.898748039775, 2.3645754531026;Paris;75056;Paris;52 Boulevard Ney, 75018 Paris, France
530;31023;Place François Mitterand;True;34;31;2;1;1;True;True;2025-06-03 12:57:21+00:00;48.86492782016328, 2.442958317697048;Montreuil;93048;Seine-Saint-Denis;33 Boulevard Paul Vaillant-Couturier, 93100 Montreuil, France
531;4011;Hôtel de Ville - Pont-Marie;True;36;24;11;4;7;True;True;2025-06-03 12:54:41+00:00;48.853899645527, 2.3569472506642;Paris;75056;Paris;20 Rue de l'Hôtel de Ville, 75004 Paris, France
532;9118;Faubourg Poissonniere - Delta;True;36;36;0;0;0;True;True;2025-06-03 12:57:31+00:00;48.882555807626765, 2.3497482016682625;Paris;75056;Paris;168 Rue du Faubourg Poissonnière, 75010 Paris, France
533;12108;Bercy.;True;66;4;62;58;4;True;True;2025-06-03 12:57:51+00:00;48.839966914994, 2.3788625746965;Paris;75056;Paris;16 Boulevard de Bercy, 75012 Paris, France
534;19023;Manin - Simon Bolivar;True;26;17;5;3;2;True;True;2025-06-03 12:58:55+00:00;48.876499654127, 2.3794073625991;Paris;75056;Paris;1 Rue Manin, 75019 Paris, France
535;7013;Duroc - Place de Breteuil;True;42;29;13;8;5;True;True;2025-06-03 12:59:01+00:00;48.847460641142, 2.3126140236855;Paris;75056;Paris;17 Rue Duroc, 75007 Paris, France
536;18137;Poissonniers - Nord;True;28;26;1;0;1;True;True;2025-06-03 12:54:52+00:00;48.892511213520656, 2.3522228747606277;Paris;75056;Paris;95 Rue des Poissonniers, 75018 Paris, France
537;8056;Beaujon - Wagram;True;29;27;2;1;1;True;True;2025-06-03 12:56:22+00:00;48.875352455985, 2.2964416444302;Paris;75056;Paris;6 Avenue de Wagram, 75008 Paris, France
538;17116;Reims - Porte d'Asnières;True;26;12;13;11;2;True;True;2025-06-03 12:58:04+00:00;48.891834448210986, 2.300144659954865;Paris;75056;Paris;4 Boulevard de Reims, 75017 Paris, France
539;21311;Parvis Corentin Celton;True;55;2;53;48;5;True;True;2025-06-03 12:58:49+00:00;48.827472525227, 2.2784319519997;Issy-les-Moulineaux;92040;Hauts-de-Seine;39 Boulevard Gambetta, 92130 Issy-les-Moulineaux, France
540;13041;Porte d'Ivry;True;50;46;2;0;2;True;True;2025-06-03 12:57:19+00:00;48.821768747596, 2.3688706755638;Paris;75056;Paris;1 Avenue d'Ivry, 75013 Paris, France
541;21114;Gustave Eiffel - Parc des Impressionnistes;True;30;29;1;0;1;True;True;2025-06-03 12:58:18+00:00;48.90390619651018, 2.2946908324956894;Clichy;92024;Hauts-de-Seine;21 Rue Gustave Eiffel, 92110 Clichy, France
542;7016;Surcouf - Université;True;58;55;2;1;1;True;True;2025-06-03 04:25:59+00:00;48.861273016278, 2.3094535509142;Paris;75056;Paris;13 Rue Surcouf, 75007 Paris, France
543;31013;Centenaire - Sorins;True;45;39;4;2;2;True;True;2025-06-03 12:55:03+00:00;48.85853523359734, 2.4273508787155156;Montreuil;93048;Seine-Saint-Denis;6 Rue du Centenaire, 93100 Montreuil, France
544;12041;Bois de Vincennes.;True;60;15;43;35;8;True;True;2025-06-03 12:58:53+00:00;48.8338064, 2.4132221;Saint-Mandé;94067;Val-De-Marne;9 bis Avenue Daumesnil, 94160 Saint-Mandé, France
545;32018;Franciade - Gabriel Péri;True;26;11;15;11;4;True;True;2025-06-03 12:57:46+00:00;48.93261499331498, 2.355954498052597;Saint-Denis;93066;Seine-Saint-Denis;1ter Rue Franciade, 93200 Saint-Denis, France
546;14006;Saint-Jacques - Tombe Issoire;True;23;18;4;2;2;True;True;2025-06-03 12:58:24+00:00;48.833206330538864, 2.3369108140468597;Paris;75056;Paris;46 Boulevard Saint-Jacques, 75014 Paris, France
547;18019;Square Raymond Souplex;True;52;48;3;1;2;True;True;2025-06-03 12:58:30+00:00;48.89183721478911, 2.335426103165901;Paris;75056;Paris;2 Rue Montcalm, 75018 Paris, France
548;17016;Brochant - Square des Batignolles;True;31;22;7;1;6;True;True;2025-06-03 12:59:00+00:00;48.88818698581028, 2.316861143151153;Paris;75056;Paris;3 Rue Brochant, 75017 Paris, France
549;11003;Keller - La Roquette;True;34;21;11;7;4;True;True;2025-06-03 12:58:39+00:00;48.8555508, 2.3752778;Paris;75056;Paris;29 Rue Keller, 75011 Paris, France
550;20202;Dupont de l'Eure - Gambetta;True;31;27;4;2;2;True;True;2025-06-03 12:51:05+00:00;48.8679385, 2.4003649;Paris;75056;Paris;6 Rue Dupont de l'Eure, 75020 Paris, France
551;11034;Parmentier - Fontaine au Roi;True;48;38;9;3;6;True;True;2025-06-03 12:51:54+00:00;48.86787670551736, 2.372705978671471;Paris;75056;Paris;124 Avenue Parmentier, 75011 Paris, France
552;9012;Rougemont - Poissonnière;True;44;22;21;15;6;True;True;2025-06-03 12:57:08+00:00;48.871611569354755, 2.345873080193996;Paris;75056;Paris;6 Rue Rougemont, 75009 Paris, France
553;15020;Mairie du 15ème;True;32;22;10;10;0;True;True;2025-06-03 12:58:45+00:00;48.8417762, 2.2986539;Paris;75056;Paris;6 Rue Léon Séché, 75015 Paris, France
554;41206;Place des Larris;True;34;22;12;9;3;True;True;2025-06-03 12:58:56+00:00;48.8568363, 2.4780236;Fontenay-sous-Bois;94033;Val-De-Marne;9 Rue Jean Macé, 94120 Fontenay-sous-Bois, France
555;19031;Manin - Crimée;True;23;18;4;2;2;True;True;2025-06-03 12:56:11+00:00;48.8831217743719, 2.3863670602440834;Paris;75056;Paris;95 Rue Manin, 75019 Paris, France
556;13113;Vistule - Choisy;True;33;26;5;0;5;True;True;2025-06-03 12:53:25+00:00;48.82365543660611, 2.3615723848342896;Paris;75056;Paris;2 Rue de la Vistule, 75013 Paris, France
557;13114;Nationale - Marcel Duchamp;True;23;21;1;1;0;True;True;2025-06-03 12:51:02+00:00;48.82463749337136, 2.3678014799952507;Paris;75056;Paris;44 Rue Nationale, 75013 Paris, France
558;23008;Hôtel de Ville de Levallois Perret;True;26;21;4;2;2;True;True;2025-06-03 12:58:24+00:00;48.89314451997415, 2.2888818383216862;Levallois-Perret;92044;Hauts-de-Seine;Pharmacie de la Mairie, Place de la République, 92300 Levallois-Perret, France
559;15061;Square Desnouettes;True;22;3;17;17;0;True;True;2025-06-03 12:59:04+00:00;48.83476837934194, 2.284142297394666;Paris;75056;Paris;12 Square Desnouettes, 75015 Paris, France
560;21108;Mairie de Clichy;True;51;36;9;4;5;True;True;2025-06-03 12:56:31+00:00;48.903653634661, 2.3059353232384;Clichy;92024;Hauts-de-Seine;15 Rue Villeneuve, 92110 Clichy, France
561;20017;Saint-Blaise - Mouraud;True;27;21;2;1;1;True;True;2025-06-03 12:49:34+00:00;48.85696177597818, 2.40869477391243;Paris;75056;Paris;74 Rue Saint-Blaise, 75020 Paris, France
562;14116;Romain Rolland;True;25;24;1;0;1;True;True;2025-06-03 12:52:25+00:00;48.820215229662765, 2.3234144234418346;Montrouge;92049;Hauts-de-Seine;47 Boulevard Romain Rolland, 75014 Paris, France
563;11019;Charonne - Philippe-Auguste;True;32;28;4;0;4;True;True;2025-06-03 12:50:35+00:00;48.855603162026, 2.39054639062;Paris;75056;Paris;156 Rue de Charonne, 75011 Paris, France
564;5019;Poissy - Saint-Germain;True;25;3;22;16;6;True;True;2025-06-03 12:55:01+00:00;48.84969649427, 2.3529685288668;Paris;75056;Paris;10 Rue de Poissy, 75005 Paris, France
565;6014;Pont de Lodi - Dauphine;True;23;5;17;15;2;True;True;2025-06-03 12:57:04+00:00;48.855296898603285, 2.339947307565249;Paris;75056;Paris;7 Rue du Pont de Lodi, 75006 Paris, France
566;14007;Ferrus - Saint-Jacques;True;34;31;3;2;1;True;True;2025-06-03 12:55:22+00:00;48.8313878, 2.3408563;Paris;75056;Paris;1 Rue Ferrus, 75014 Paris, France
567;31018;Gambetta - Michelet;True;33;27;5;0;5;True;True;2025-06-03 12:55:47+00:00;48.85273792380526, 2.429966032505036;Montreuil;93048;Seine-Saint-Denis;25 Rue Gambetta, 93100 Montreuil, France
568;9113;Bleue - Trévise;True;30;26;2;1;1;True;True;2025-06-03 12:58:44+00:00;48.87578906564573, 2.347289621829987;Paris;75056;Paris;5 Rue Bleue, 75009 Paris, France
569;47002;Les Juilliottes;True;21;9;11;10;1;True;True;2025-06-03 12:56:39+00:00;48.8043072, 2.4437362;Maisons-Alfort;94046;Val-De-Marne;241 Avenue du Général Leclerc, 94700 Maisons-Alfort, France
570;4109;Mornay - Sully;True;15;2;13;10;3;True;True;2025-06-03 12:54:11+00:00;48.84970399548416, 2.364460788667202;Paris;75056;Paris;10 Rue de Schomberg, 75004 Paris, France
571;33005;République - Henri Barbusse;True;32;26;3;2;1;True;True;2025-06-03 12:57:21+00:00;48.90661553626751, 2.389432489871979;Aubervilliers;93001;Seine-Saint-Denis;106 Avenue de la République, 93300 Aubervilliers, France
572;3101;Porte Saint-Martin;True;34;23;10;4;6;True;True;2025-06-03 12:58:07+00:00;48.86860172112996, 2.35570102930069;Paris;75056;Paris;62 Rue Meslay, 75003 Paris, France
573;2110;Jeûneurs - Mulhouse;True;28;22;5;2;3;True;True;2025-06-03 12:57:49+00:00;48.868997, 2.346925;Paris;75056;Paris;10 Rue des Jeuneurs, 75002 Paris, France
574;19030;Melun - Jean Jaurès;True;28;26;2;0;2;True;True;2025-06-03 12:54:12+00:00;48.8837796723475, 2.376477420330048;Paris;75056;Paris;6 Passage de Melun, 75019 Paris, France
575;15063;Convention - Saint-Charles;False;23;14;4;1;3;False;False;2025-05-23 09:53:02+00:00;48.843156111116, 2.2831090539694;Paris;75056;Paris;60 Rue de la Convention, 75015 Paris, France
576;22002;Argenson - Château;True;25;14;10;8;2;True;True;2025-06-03 12:54:51+00:00;48.888559314669514, 2.2642001509666447;Neuilly-sur-Seine;92051;Hauts-de-Seine;27 Boulevard d'Argenson, 92200 Neuilly-sur-Seine, France
577;7026;Place de Finlande;True;25;9;15;9;6;True;True;2025-06-03 12:58:21+00:00;48.862408335967, 2.3113624379039;Paris;75056;Paris;39 Quai d'Orsay, 75007 Paris, France
